;x
184;1.75341871497708
185;1.76178475707674
186;1.77039807764356
187;1.77921460608102
188;1.78818929147466
189;1.79727606291461
190;1.80642780076833
191;1.8155963194742
192;1.82473236243538
193;1.83378633085088
194;1.84272426699939
195;1.85152828485044
196;1.86018089324609
197;1.86866429488724
198;1.87696040440656
199;1.88505086789417
200;1.89291708393085
201;1.90054022617685
202;1.90790126755732
203;1.91498100607818
204;1.92176009229852
205;1.92821905847769
206;1.93433834940706
207;1.94009835492764
208;1.94547944412607
209;1.95046200119194
210;1.95502646291011
211;1.95915335775161
212;1.96282334651677
213;1.96601726447362
214;1.9687161649241
215;1.97090136412
216;1.97255448743911
217;1.97365843912521
218;1.97421775045728
219;1.97425862624992
220;1.9738086113279
221;1.97289559884339
222;1.97154776388375
223;1.96979350064513
224;1.96766136330955
225;1.96518001073999
226;1.96237815508514
227;1.95928451436507
228;1.95592776908906
229;1.9523365229392
230;1.94853926753656
231;1.94456435129222
232;1.94043995233192
233;1.93619405547158
234;1.93185443321086
235;1.92744863070366
236;1.92300395465741
237;1.91854746610807
238;1.91410597701383
239;1.90970605060859
240;1.90537400545528
241;1.90113447006672
242;1.89697851193849
243;1.89286400706861
244;1.88874775428449
245;1.8845869271014
246;1.88033907903448
247;1.87596215852801
248;1.87141453334506
249;1.86665502424834
250;1.86164294778439
251;1.85633816795968
252;1.85070115656724
253;1.84469306188824
254;1.83827578545278
255;1.83141206650012
256;1.82406557372984
257;1.81620100388286
258;1.80778418663545
259;1.79878219523052
260;1.78916346220953
261;1.77889789954568
262;1.76795702241578
263;1.75631407578449
264;1.74394416291218
265;1.73082779893705
266;1.71702563094366
267;1.70267525084198
268;1.68791415574954
269;1.67287592848195
270;1.65768997471891
271;1.64248136197577
272;1.6273707551088
273;1.61247444284324
274;1.59790444977149
275;1.58376872840704
276;1.57017142618336
277;1.55721322274065
278;1.544991733433
279;1.53360197570417
280;1.52313689581111
281;1.51368795431629
282;1.50534576981863
283;1.4982008215505
284;1.49234421273944
285;1.48786849802793
286;1.48486857977707
287;1.48344267977197
288;1.48369339472344
289;1.48572350938143
290;1.48951947169263
291;1.49495035452231
292;1.50188344929051
293;1.51018810992264
294;1.51973440419162
295;1.53039189271509
296;1.54202852995369
297;1.55450968465111
298;1.56769727991269
299;1.58144905555824
300;1.59561795751054
301;1.61005166078817
302;1.62459223414338
303;1.63907595549693
304;1.6533332880401
305;1.66718902716309
306;1.68046262818712
307;1.6929687241869
308;1.70451784195097
309;1.71491732230922
310;1.72397244863543
311;1.73148778429742
312;1.73726871618241
313;1.74113046657131
314;1.7430601558753
315;1.74321872227967
316;1.74178018959172
317;1.73892273129001
318;1.73482714529237
319;1.72967549912303
320;1.72364995440459
321;1.71693177603186
322;1.70970052830362
323;1.70213345772409
324;1.69440506015359
325;1.68668682848771
326;1.67914717606872
327;1.67195153056603
328;1.66526259308417
329;1.65924075774799
330;1.65404468795376
331;1.64983204684838
332;1.6467603813963
333;1.64498816161538
334;1.64467597921797
335;1.6459879130072
336;1.64909307198857
337;1.65416056564291
338;1.66121181924382
339;1.67011832787147
340;1.68074800035493
341;1.69297033087076
342;1.70665495137656
343;1.72167030106138
344;1.73788240754377
345;1.7551537777278
346;1.77334239911929
347;1.79230085502592
348;1.81187555942225
349;1.83190611934495
350;1.8522248344781
351;1.87265634506363
352;1.89301744039289
353;1.91311704085766
354;1.93275636681627
355;1.95172930731118
356;1.96982300090875
357;1.98681863957256
358;2.00249250448517
359;2.01661724006984
360;2.02896336911144
361;2.03930749201272
362;2.04757674623971
363;2.05385311321487
364;2.05823242220738
365;2.06081694588603
366;2.06171442969286
367;2.06103715382362
368;2.05890103679944
369;2.05542478831562
370;2.05072911777687
371;2.0449360036949
372;2.03816802795435
373;2.03054777786229
374;2.0221973178975
375;2.01323773217817
376;2.00378873787693
377;1.99396836913405
378;1.98389273045561
379;1.97367581813207
380;1.96342940787315
381;1.95326300662339
382;1.94328386639567
383;1.93359705793246
384;1.92430560207213
385;1.9155094462572
386;1.90727921267762
387;1.89965703760809
388;1.89268362311854
389;1.88639960004909
390;1.88084568439539
391;1.87606284354773
392;1.87209247277915
393;1.86897658249363
394;1.86675799687128
395;1.86548056468178
396;1.86518938318306
397;1.86593103617979
398;1.86775384748782
399;1.87070815123709
400;1.87484658065056
401;1.88022437716059
402;1.88689972197183
403;1.89493409245279
404;1.90439264604109
405;1.91534463468402
406;1.92786385321148
407;1.94202912545735
408;1.95792483241531
