;x
1;10.5445506770513
2;10.5810109275704
3;10.614781985981
4;10.6459346137583
5;10.6745426950635
6;10.7006830298221
7;10.7244351295043
8;10.7458810162981
9;10.7651050263246
10;10.782193617498
11;10.797235182594
12;10.8103198680443
13;10.821539398933
14;10.8309869106308
15;10.8387567874583
16;10.8449445087346
17;10.8496465025237
18;10.8529600073601
19;10.8549829421939
20;10.8558137847672
21;10.8555514585983
22;10.8542952287225
23;10.8521446063107
24;10.8491992622602
25;10.8455608217489
26;10.8413739585372
27;10.8368262430045
28;10.8321068530383
29;10.8274046550484
30;10.8229081904955
31;10.8188056952933
32;10.815285151991
33;10.8125343746605
34;10.8107411264451
35;10.8100932697771
36;10.8107789493364
37;10.8129868079025
38;10.8169062353517
39;10.8227276511632
40;10.8306428209281
41;10.8408452075053
42;10.8535303576292
43;10.8688963249622
44;10.8871441307842
45;10.908478263737
46;10.9331072202849
47;10.9612440878217
48;10.9931071726477
49;11.0289111575359
50;11.068657506296
51;11.1121308467637
52;11.1591060902339
53;11.2093571156053
54;11.262656016101
55;11.3187723949028
56;11.3774727095753
57;11.4385196655839
58;11.5016716596062
59;11.5666822737104
60;11.6332998218058
61;11.7012669500814
62;11.770320293422
63;11.8401901900312
64;11.910600456696
65;11.9812682272982
66;12.0519038573018
67;12.1222108970353
68;12.1918861366249
69;12.2606197254314
70;12.3280953687839
71;12.3939906046932
72;12.4579771630631
73;12.5197317715574
74;12.5791659725505
75;12.6364321230182
76;12.6916976707071
77;12.7451345431543
78;12.7969188688341
79;12.8472307210819
80;12.8962538860889
81;12.9441756561656
82;12.9911866493763
83;13.037480656569
84;13.0832545167508
85;13.1287080217047
86;13.1740438506894
87;13.2194675360361
88;13.2651874604272
89;13.3114148866381
90;13.3583640205271
91;13.4062521080765
92;13.4552995673264
93;13.5057301560882
94;13.5577711763955
95;13.6116537167293
96;13.6676129331565
97;13.725874059088
98;13.7863362066528
99;13.8485652021849
100;13.9121048645773
101;13.9764907352852
102;14.04124971036
103;14.1058998302331
104;14.169950232442
105;14.232901272615
106;14.2942448189929
107;14.3534647255657
108;14.4100374885252
109;14.4634330901787
110;14.5131160337287
111;14.5585465713911
112;14.5991821272031
113;14.6344789145542
114;14.6638937469667
115;14.6868860389605
116;14.7029199919581
117;14.7114669581509
118;14.712007973048
119;14.7040364450994
120;14.6870609883448
121;14.6606408112147
122;14.625100088631
123;14.5815194225887
124;14.5310137545793
125;14.4746943264439
126;14.4136639521086
127;14.3490131154583
128;14.2818168888473
129;14.2131326595368
130;14.1439986458334
131;14.0754331808426
132;14.0084347394951
133;13.9439826837888
134;13.883038701944
135;13.8265489193256
136;13.7754466624719
137;13.7306558623483
138;13.6930950889564
139;13.6636822166769
140;13.6433397282109
141;13.6330006747446
142;13.6336153210815
143;13.6461585170763
144;13.671637850928
145;13.7110573942676
146;13.7644270852696
147;13.8307472233283
148;13.9089881019406
149;13.9981250298414
150;14.0971290932157
151;14.2049587535988
152;14.3205522653258
153;14.4428209152389
154;14.5706431043095
155;14.7028593058991
156;14.8382679484821
157;14.975622281636
158;15.1136282927579
159;15.2509437480116
160;15.3861784341366
161;15.5178956776327
162;15.6446152141156
163;15.7648174730277
164;15.8769493311104
165;15.9794313719361
166;16.0706666683125
167;16.1490510796161
168;16.2129850273935
169;16.2609349261225
170;16.2925115592667
171;16.3084898635153
172;16.3097475938512
173;16.2972090766521
174;16.2718372267834
175;16.2346257928245
176;16.1865918927995
177;16.1287688984087
178;16.0621997220502
179;15.9879305575822
180;15.9070051224291
181;15.8204594448865
182;15.7293172359783
183;15.6345858796975
184;15.5372530688092
185;15.4382841056442
186;15.3386198786918
187;15.239175516673
188;15.1408397126224
189;15.0444747018627
190;14.950916870153
191;14.8609779621914
192;14.7754468564261
193;14.6950700852324
194;14.6200783595447
195;14.5502014732682
196;14.4851530456448
197;14.4246519413739
198;14.3684218648935
199;14.316191017472
200;14.2676918037159
201;14.2226605761575
202;14.1808374087001
203;14.141965891754
204;14.1057929438042
205;14.0720686358496
206;14.0405460266194
207;14.0109810076755
208;13.9831321584764
209;13.9567606122047
210;13.931629933685
211;13.907506011062
212;13.8841569631049
213;13.8613530640771
214;13.8388666880892
215;13.816472274762
216;13.7939463178801
217;13.7710736554926
218;13.7477853142818
219;13.7241573181941
220;13.7002720526204
221;13.676211939477
222;13.6520594006391
223;13.6278968234683
224;13.6038065293813
225;13.579870746253
226;13.5561715853038
227;13.5327910229967
228;13.5098108883639
229;13.487312856087
230;13.4653784455807
231;13.4440890262581
232;13.4235258291096
233;13.4037699646776
234;13.384902447478
235;13.3670042268958
236;13.3501562245591
237;13.3344393781871
238;13.319934691901
239;13.3067232929821
240;13.2948864950668
241;13.2845024384664
242;13.275570783415
243;13.268013008099
244;13.2617478986114
245;13.2566948905904
246;13.2527739849043
247;13.2499056691943
248;13.2480108451112
249;13.2470107611052
250;13.2468269506402
251;13.2473811757238
252;13.2485953756537
253;13.2503916208977
254;13.2526920720342
255;13.2554189436934
256;13.2584944734449
257;13.2618408955906
258;13.2653804198259
259;13.2690352147402
260;13.2727273961331
261;13.2763790201271
262;13.27991208106
263;13.283248514145
264;13.2863102028864
265;13.2890210457499
266;13.2913521819155
267;13.2933220454502
268;13.2949511811324
269;13.2962601837301
270;13.2972696917834
271;13.298000381794
272;13.2984729628143
273;13.298708171434
274;13.2987267671553
275;13.2985495281567
276;13.2981972474367
277;13.2976907293367
278;13.297050786437
279;13.2962982368236
280;13.2954539017221
281;13.2945386034946
282;13.2935731639982
