;x
207;10.385308067283
208;10.4262836945454
209;10.4479454617468
210;10.449919717269
211;10.4319437595061
212;10.3938711932297
213;10.335676099275
214;10.2574559283743
215;10.1594330496796
216;10.0419549055101
217;9.90553741153171
218;9.7518261293184
219;9.58350306570423
220;9.4032377608517
221;9.21360975272596
222;9.01708259614736
223;8.81598399245614
224;8.61249171618419
225;8.40862491244819
226;8.20624026203149
227;8.00703246721555
228;7.81253849646526
229;7.62414503575878
230;7.44309862428699
231;7.27051799821509
232;7.10740822436326
233;6.95467627272428
234;6.81314775002173
235;6.68358459404484
236;6.56670360902187
237;6.46319580530197
238;6.37374659234885
239;6.29905696352431
240;6.23986590618272
241;6.19692608907061
242;6.16997312103538
243;6.15776168880908
244;6.15911799505069
245;6.17296232651564
246;6.19828607333954
247;6.23413130465436
248;6.27957250339388
249;6.33370016239761
250;6.39560602922581
251;6.46436986133534
252;6.53904761851658
253;6.61866107716
254;6.70218890183792
255;6.78855925418035
256;6.87664405698996
257;6.96525506249634
258;7.05314189679447
259;7.13899226679399
260;7.22143452019443
261;7.29904274178099
262;7.37034454940376
263;7.4338317192003
264;7.48797372106027
265;7.5312757132435
266;7.56321624343085
267;7.58428066366051
268;7.59505201533144
269;7.59616097484284
270;7.58827728598629
271;7.57210151206014
272;7.54835721521127
273;7.51778365199655
274;7.48112905601239
275;7.43914456110006
276;7.39257880244944
277;7.34217321817137
278;7.28865806078694
279;7.2327491167233
280;7.17514512237805
281;7.11652585763492
282;7.05755089185369
283;6.99885895325557
284;6.94106789019328
285;6.88477519192855
286;6.83055903712647
287;6.77897984020185
288;6.73058226881075
289;6.68588801227451
290;6.64518691694261
291;6.60854627483011
292;6.57602807235894
293;6.54769934458214
294;6.52363279120685
295;6.50390742069952
296;6.48860922648714
297;6.47783189966216
298;6.4716775830329
299;6.47025767183974
300;6.47369366698888
301;6.48211808724447
302;6.49567544747632
303;6.51452331079243
304;6.5388334232035
305;6.56879294038157
306;6.6046057571009
307;6.64649395109973
308;6.69469935439437
309;6.74948526653109
310;6.81113832589746
311;6.87997055705983
312;6.95632161417341
313;7.0405299139675
314;7.13223503805698
315;7.23032936630432
316;7.33361746731869
317;7.44083649372445
318;7.5506477082324
319;7.6616303114093
320;7.77227782625358
321;7.88099732076437
322;7.98611176143525
323;8.08586578579558
324;8.17843515851212
325;8.2619401310642
326;8.3344628579178
327;8.39406893138753
328;8.43883298283054
329;8.46686816047417
330;8.47635913646043
331;8.46559812163597
332;8.43302318201594
333;8.37725796328079
334;8.29715174839856
335;8.19181860922929
336;8.06067427753663
337;7.90355449955502
338;7.72256501167418
339;7.52184639950702
340;7.30552657549742
341;7.07755374305332
342;6.84163377571432
343;6.60118458648061
344;6.35930634859369
345;6.11876597349139
346;5.88199396955578
347;5.65109167596711
348;5.42784686397008
349;5.21375579584058
350;5.01005000309694
351;4.81772626565755
352;4.63757852181346
353;4.4702306982473
354;4.31616970734121
355;4.17577810727261
356;4.04936615433033
357;3.93720319536905
358;3.83954855328277
359;3.75668225447531
360;3.68893614175444
361;3.63668577332309
362;3.5995081509598
363;3.5762448963211
364;3.56588383439408
365;3.56756690049321
366;3.58056201456985
367;3.60423880148715
368;3.63804731980233
369;3.68149912816653
370;3.73415015315047
371;3.79558493319994
372;3.86540190677806
373;3.94319949342711
374;4.02856278825995
375;4.12105075616982
376;4.22018387399009
377;4.32543222846734
378;4.43620413616229
379;4.55183540863618
380;4.6715794423301
381;4.79459836666096
382;4.91995553474447
