;x
169;9.26981541162674
170;9.190460777627
171;9.12223605749058
172;9.06442345433443
173;9.01635728377879
174;8.97741734216356
175;8.94702293358896
176;8.92462747581807
177;8.90971361651501
178;8.90178880124362
179;8.90038124333944
180;8.90503625338056
181;8.91531289267543
182;8.93078092109131
183;8.95101801477341
184;8.97560723394494
185;9.00413472510487
186;9.03618764561582
187;9.07135230194654
188;9.10921249574095
189;9.1493480744566
190;9.19133368557148
191;9.2347377353123
192;9.27912155451758
193;9.32404382385894
194;9.36917188702901
195;9.414284358118
196;9.45916119142991
197;9.50357865710259
198;9.5473093950542
199;9.59012252447577
200;9.63178380997901
201;9.67205588543956
202;9.71069853646603
203;9.74746904227523
204;9.78212257756192
205;9.81441267471877
206;9.84409174648698
207;9.87091166880335
208;9.89462442325298
209;9.91498279814262
210;9.93174114677705
211;9.94465620105359
212;9.95348793799008
213;9.95800049627231
214;9.95796313935272
215;9.95315126105751
216;9.94334742906847
217;9.92836288566892
218;9.9084868736463
219;9.88448174498679
220;9.85712889936371
221;9.82720542233095
222;9.79548178667219
223;9.76272015799973
224;9.72967329681532
225;9.69708404622193
226;9.66568539273378
227;9.63620108713928
228;9.60934681308995
229;9.58583189297802
230;9.56636152369647
231;9.55163953902319
232;9.54237170062921
233;9.53926952609232
234;9.54305466983664
235;9.55446388168258
236;9.57425457777932
237;9.60321107024401
238;9.64215151503519
239;9.69193565268684
240;9.75347343382957
241;9.82768685939724
242;9.91445805894486
243;10.0125844963453
244;10.1207971537425
245;10.2377926056038
246;10.3622193956305
247;10.4926661852617
248;10.6276517734804
249;10.7656171327239
250;10.9049196432816
251;11.0438297377703
252;11.1805301869616
253;11.313118267047
254;11.4396110448972
255;11.5579540005054
256;11.6660331732053
257;11.7616909692595
258;11.8427457022232
259;11.9070148538458
260;11.9523419425987
261;11.9766267704749
262;11.9778586887285
263;11.954152383003
264;11.9037855322757
265;11.8253352714148
266;11.7198431404421
267;11.5907236809642
268;11.4415209876546
269;11.2757506884664
270;11.0968496291693
271;10.9081351156068
272;10.7127735984224
273;10.5137584153568
274;10.3138960058215
275;10.1157998782361
276;9.92189153705313
277;9.7344075564851
278;9.55541201399361
279;9.38681356092026
280;9.23038650314759
281;9.08779538529533
282;8.9606227129757
283;8.85039960594081
284;8.75863934925029
285;8.68687400054271
286;8.63669442196185
287;8.60979434055247
288;8.60801930908594
289;8.63332572621592
290;8.68571485230629
291;8.76319672914272
292;8.8638272666793
293;8.98574130824817
294;9.1270960137492
295;9.28601932411252
296;9.46056293284626
297;9.64865955227936
298;9.84808458921598
299;10.0564226420828
300;10.2710394996649
301;10.4890605564459
302;10.7073567539152
303;10.9225393002359
304;11.1309644990193
305;11.3287500165096
306;11.5118038195408
307;11.6758668093971
308;11.8165698471067
309;11.9295054064185
310;12.0103135014846
311;12.0547808260055
312;12.0589512294272
313;12.0194031919578
314;11.9368288414191
315;11.8159578357972
316;11.6619112194945
317;11.4799049171678
318;11.2751295967352
319;11.0526499172213
320;10.817323961821
321;10.5737426900645
322;10.326188482784
323;10.0786113028231
324;9.83462064267295
325;9.59749125763383
326;9.37018066437577
327;9.15535649255451
328;8.95543198479355
329;8.7726082241123
330;8.60892200841323
331;8.4662986750312
332;8.34660959683744
333;8.25173452386921
334;8.1836294369798
335;8.14440112647184
336;8.13639033193587
337;8.16215442079585
338;8.22209855307857
339;8.31444473093068
340;8.43759061074248
341;8.59013916655108
342;8.77082459278532
343;8.97844346077644
344;9.21178947257983
345;9.4695906530331
346;9.75044827483066
347;10.0527772423755
348;10.3747480823675
349;10.7142311105339
350;11.0687437666948
351;11.4354025305066
352;11.8108812375122
353;12.1913779928797
354;12.5725932054357
355;12.9497215083769
356;13.3174604615714
357;13.6700389066384
358;14.0012676323375
359;14.3046145692679
360;14.5733060414466
361;14.8006102936825
362;14.9834670106723
363;15.1228188902013
364;15.2202604801864
365;15.277822985574
366;15.2979090131751
367;15.2832261765498
368;15.2367215204862
369;15.1615184586765
370;15.0608576282879
371;14.9380427675016
372;14.7963924307589
373;14.6391980827683
374;14.4696888649653
375;14.2910031130866
376;14.1061665254063
377;13.9180767394487
378;13.7294939703573
379;13.5430372949297
380;13.3611861290469
381;13.186286439672
382;13.0205612523848
383;12.8661250582239
384;12.725001786413
385;12.5991195897707
386;12.489758474795
387;12.3975994543077
388;12.3233331785259
389;12.2676991915808
390;12.231499296556
391;12.2156119758897
392;12.221008084228
393;12.2487680712502
394;12.3001010390276
