;x
348;11.1839588379735
349;11.2589879153557
350;11.3257961782243
351;11.3837097117583
352;11.4320691510493
353;11.4702342522756
354;11.4975886628808
355;11.5135448524748
356;11.5175491606731
357;11.5090869127738
358;11.4876875491732
359;11.4529297098361
360;11.4044462111157
361;11.3419524695103
362;11.2657664157132
363;11.1767908770735
364;11.0759788233301
365;10.9643005370377
366;10.8427350666132
367;10.7122622778552
368;10.5738555549532
369;10.4284751871132
370;10.2770624630119
371;10.1205344825326
372;9.95977968376117
373;9.79565407310333
374;9.62897813768056
375;9.46053441185652
376;9.29106566382515
377;9.12127366359165
378;8.95181849032545
379;8.78331833486705
380;8.61634975202464
381;8.45144831708974
382;8.28910964162161
383;8.12979070488194
384;7.97391145923509
385;7.82185341230978
386;7.67389165402476
387;7.5302039169771
388;7.39094683874104
389;7.25626074782571
390;7.12627114359906
391;7.00109018399064
392;6.88081817489253
393;6.76554505653514
394;6.65535188343446
395;6.55031229578933
396;6.45049398145228
397;6.35596012880821
398;6.26677087207729
399;6.18298473171901
400;6.10466005376214
401;6.03185645303095
402;5.96463626639564
403;5.90306602335675
404;5.84721794249876
405;5.79717146363419
406;5.75301482682905
407;5.71484671097703
408;5.68277794620129
